"","x"
"C5AR1",8.9233
"PHEX-AS1",0.0089
"MGARP",0.3402
"IL1RL1",1.5501
"POM121L10P",0.0131
"RNU6-452P",0
"LINC01554",0.1064
"CD63",623.2437
"RN7SL850P",0.3478
"PRPF39",4.1831
"RPL4P4",17.3945
"CSAG4",0.1117
"CLEC12B",0.0598
"SOX8",0.0304
"BCAP31",126.9226
"SMIM1",0.336
"MIR6804",0
"TEX33",0.0146
"TGFB1",89.9299
"CCDC115",4.1793
"PAPPA2",0.0093
"ACTG1P4",0
"MGAT4B",21.173
"SMAD1-AS2",0.0155
"RNY1P1",0.1506
"SLC17A5",5.7899
"MEG3",1.8518
"OSER1-DT",1.8598
"LINC01859",0
"GAS2",0.0765
"ABCD1P4",0.0279
"GRID1-AS1",0
"PLD1",2.4492
"TAF11L12",0
"MGAT4FP",0
"UBQLN4P1",1.6298
"LINC02800",0
"ENO1P1",0
"DYNLT3P1",0.0972
"PTGER4",1.2223
"RALYL",0.0558
"MIR5707",0
"RPL32P34",0.0843
"ATP6V1FNB",0.8177
"MTND4P34",0
"ZUP1",2.604
"MCU",5.7458
"IGKV1-12",0.0848
"TOR1AIP1",3.0299
"SRP68P3",0.0981
"RASA2",1.7001
"SNORD116-14",0
"INSL3",0.1279
"CCDC8",7.2453
"MIR4326",0
"DUTP1",0.0359
"LINC01318",0
"RNU6-1162P",0
"TYRP1",0.0316
"MUC5AC",0.0097
"CAMK1G",0.2332
"CYB5AP5",0
"MAT2B",7.3329
"GLYATL1P4",0
"MECOM",1.2953
"CYCSP19",0
"OR2A7",0.0453
"RIPK2",8.7403
"SDR42E1P4",0
"CNOT6L",2.6455
"ZNF132",2.5026
"MIR4265",0
"KPNA1",4.8006
"RN7SL615P",0
"TEX9",0.5677
"MRPL45P2",0.7317
"PHYHD1",2.5868
"ALG1L2",0.1238
"LINC02011",0.0044
"GOLGA2P1",0.0116
"NOS2P3",0.0093
"PITRM1-AS1",0.3281
"TOMM40",24.0465
"ZNF157",0.0946
"MIR548N",0
"ELOA3B",0
"GFRA1",0
"KLHDC8B",12.2023
"MECP2",3.7863
"F2R",2.4105
"LTB4R2",0.2139
"PWWP3A",4.7051
"RPS15AP40",0
"OR4U1P",0
"LRRC46",0.3948
"RN7SL451P",0
"RN7SL77P",0
"GLRX3",5.0839
"TMC2",0.0137
"RN7SKP141",0
"CNOT7",7.7555
"HIF1AN",3.664
"RNU6-338P",0
"TMSB4XP1",38.4863
"RNU6-1247P",0
"CSN3",0
"EPB41L4B",0.0428
"AP4S1",0.9108
"OAZ3",0.1978
"SNORD109B",0
"MROH5",0.0142
"ITGA9",0.5116
"HBA2",1.3598
"BTBD9",11.6617
"GPR37",0.0335
"PIGPP2",0
"MRGPRG-AS1",0
"GPC1",26.264
