"","x"
"HMGA1P2",0.3835
"RPS23P4",0
"CCND2-AS1",0.0279
"METTL14",3.4301
"WASF2",33.3767
"GPC1",19.5317
"SNORD13D",0.2655
"LRP11",9.448
"OPA1",12.4144
"RNA5SP261",0
"FCER1A",1.1139
"RNA5SP69",0
"ASTN1",0.5356
"ZNF681",0.4122
"KCNK10",0.0017
"KRBOX1",0.136
"APCDD1L-DT",1.4811
"TXNL1",5.4179
"CDR2",5.9024
"RN7SL283P",0.0456
"CROCCP3",1.003
"PTPRJ",2.0951
"RNU6-1169P",0
"CTAGE6",0.0106
"MAP2K3",9.3676
"RNU6-84P",0
"PCSK1N",0.1418
"NUP214",4.0954
"RN7SKP225",0
"RNU4-12P",0
"C11orf95",8.2556
"SHISA4",8.3969
"CIR1P1",0.1462
"MYCLP2",0.0143
"ARRB1",5.73
"ANKRD65",5.0751
"GAS8",1.1998
"MIR6133",0.1278
"ZNF219",2.8896
"RPL7P23",4.1397
"IQCH",0.3807
"RN7SKP121",0
"MTCO2P25",0
"RNU6-1236P",0
"LINC02004",0.047
"XPOTP1",0.7542
"SNORD28",0
"IDO2",0.028
"LY6E-DT",0.1326
"TEX14",0.7389
"RPL7AP56",0
"MIR1302-5",0
"CYP3A4",0.0044
"LMNB1-DT",0.1057
"CECR2",0.0257
"ELOVL1",47.0758
"BPY2C",0
"HASPIN",5.7846
"ARSK",3.2673
"LCE3D",0
"ZNF714",1.5759
"ELMO1",6.301
"TNNC2",0.9771
"ETHE1",13.323
"MTRNR2L5",0.0187
"MRPL30",14.3481
"AHCY",31.0737
"LINC02127",0
"VEGFB",65.7994
"ENPP7P10",0.1184
"PCARE",0.038
"RPL35P4",0
"LPCAT4",2.8134
"GAL3ST1",0.0092
"IGKV3-20",4.9698
"MIR1295A",0.699
"TIGD4",0.0838
"RBM45",2.6894
"RNU6-1300P",1.1504
"WDR70",5.8091
"PRRG1",6.2301
"DOCK3",1.1684
"RSRC2",8.6943
"RNU6-168P",0
"PRKCSH",76.0665
"BCCIP",27.3614
"ADGRE2",0.2594
"MTCO3P45",0
"FTH1P2",35.2162
"RNU6-17P",0.5161
"ASPHD2",2.9979
"ATP5F1D",9.0315
"SOWAHC",4.5829
"DIAPH3",1.6051
"RFX3",0.7404
"ITPR1",1.5234
"RNU6-1165P",1.2902
"CDC16",28.8274
"EZH2",13.918
"C1orf54",50.5707
"OR6L1P",0.0303
"NR2F6",5.0814
"EIF3L",32.0992
"RNA5SP60",0
"RN7SL96P",0.0488
"LINC00298",0
"RN7SL405P",0
"RNU5B-3P",0
"PSMC1P12",0.1786
"DAZ1",0.0087
"RNU6ATAC10P",2.2387
"OPTC",0
"SNORD115-46",0
"RN7SL835P",0
"LINC02242",0.0215
"LINC02125",0
"MIR4439",0
"DST",6.4918
"NCKAP1",12.1548
"MIR3119-2",0
"FAM205BP",0.0064
"MAFA-AS1",0
"CDY8P",0
"ATP5PDP3",0.6249
"TRIM64EP",0
"CUTC",19.775
"GNE",3.859
"HTR3E-AS1",0.0536
"UNC13C",0.158
"CMC2",3.3008
"THOP1",5.0197
"NAALADL1",1.9799
"FEZF1",0.0159
"TWF1",29.3971
"BCAS4",3.6902
"FBXO33",10.7201
"GPX2",0.175
"YWHAZ",75.6412
"CCNB2",19.192
"GFPT1",12.1483
"XKRYP2",0
"PPFIA4",0.9543
"LINC01524",0.0028
"MEIOC",0.1074
"CPOX",10.1222
"GLP1R",0.0267
"LINC02803",0.6304
"CCDC102B",1.1173
"KRT18P35",0.0109
"RNA5-8SP4",0
"SMPX",0
"MAFG-DT",2.2001
"GIMAP4",15.8572
"TCF3",5.8104
"HOOK1",1.8017
"KRIT1",8.2888
"MTCO1P9",0
"CSTP2",0
"ADAMTSL5",0.0228
"SNORD115-44",0
"TFPI2",4.142
"SEMA5A-AS1",0.0411
"CAPSL",0.0608
"MDH1",36.427
"B9D1",1.0701
"MIR3140",0
"CMYA5",0.9006
"PAICS",12.9529
"CHAF1A",4.9196
"SGPL1",11.9757
"MIR5693",0
"GOLGA5",17.5213
"KARS1P3",0.0367
"NPPA",0.1602
"RNU6-1117P",0
"CERK",23.6234
"RPSAP23",0
"TPST2P1",0.0877
"RN7SL26P",0
"FNDC1",7.972
"RPS29P3",4.6824
"RN7SKP40",0.1141
"LINC01531",0.0067
"FGF4",0.0043
"XPO5",7.7659
"HDGFL1",0
"FANCD2",1.6807
"RNU6-1274P",0
"BDNF",0.5262
"LRRC4B",0.2964
"SF3A3P2",0.6596
"KRT8P47",0.0099
"CCDC42",0.1964
"KRTAP10-13P",0
"IRX2",2.4151
"KLHL21",7.5737
"METTL8",3.8384
"DEFB1",0.231
"RAB36",1.8823
"ACTC1",0.6844
"COX6CP8",0
"FAM156A",1.8572
"RNU6-430P",0.129
"ABHD17AP6",1.1769
"H3-4",0
"FGFRL1",5.5253
"CCDC197",0.0112
"ARMC1",25.1686
"ARRDC3",29.577
"LINC02599",0.8597
"PATL2",0.2865
"RNU4-37P",0
"MRPL45P1",0.4682
"MIR1273C",0
"MIR6781",0.6471
