"","x"
"IGHV1-24",0
"RPL17P35",0.1233
"IKBKG",1.1121
"STIMATE",0.9743
"METTL5",5.5621
"PCSK2",0.0096
"CDK18",9.9602
"CC2D1A",4.7873
"LRMDA",0.9438
"HMGN2P34",0
"C3orf84",0.0383
"PABPC1P2",0.15
"GOLGA2P9",0
"CA5B",0.7942
"MTATP6P11",0.0505
"ZNF680P1",0.1152
"SPAG9",9.4658
"LINC02100",0
"RNA5SP502",0
"NRBF2P1",0
"TMEM159",5.9254
"IFITM2",76.6561
"RN7SL560P",0.2563
"CXADRP3",0
"CCNJ",1.7536
"LINC01556",0.2904
"LINC02435",0.1159
"LINC02600",0.5982
"ST6GALNAC2",0.7386
"MIR518A1",0
"STT3B",43.7359
"LINC02520",0
"RNU6-290P",0
"RRN3P3",2.0103
"RNU2-55P",0
"FAM91A1",13.0738
"ZBP1",0.025
"RN7SL520P",0
"GIHCG",4.1518
"RBM33",2.7387
"KCNA1",0.2104
"FKTN",2.2451
"KRT6C",0
"CDC25B",7.2074
"KLRG2",0
"RNU6-1214P",0.3104
"ZFAND6P1",0
"ALG1L6P",1.339
"RN7SKP92",0
"RN7SKP125",0
"HOMER1",2.4355
"GRIFIN",0.0389
"NPIPA7",0.0483
"CROCC2",0.1075
"RBM17",12.6077
"TRAV10",0
"GORASP2",20.1098
"HOXA6",0.8425
"MTATP6P20",0
"SEMA3B-AS1",0.8008
"NKAIN3-IT1",0.0048
"HLCS",2.749
"MPC2",21.8483
"WSPAR",0
"GPR35",0.2061
"TRIM36",0.5369
"BTF3P9",0.2391
"RN7SKP136",0
"SBNO2",4.8457
"ZNF512B",7.0172
"SPACA9",0.779
"OR2AL1P",0
"RNU6-158P",0
"CHL1-AS2",0
"LINC02132",0
"MED14P1",0
"TMPRSS9",1.5808
"MLANA",0.5048
"RHOC",88.9
"TXNDC15",11.3741
"SEPHS1P4",0.1438
"MIR6088",0
"RNU7-121P",0
"NEK5",0.282
"TRIM35",4.0974
"SLC9A4",0.0076
"TMEM92-AS1",0.1804
"MIR1-1",0
"OR10G8",0
"HLA-DMA",15.8083
"C1orf61",0.011
"C1orf94",0
"DSTNP2",3.3986
"KLF3-AS1",0.3993
"ATP6V1FNB",0.5125
"TXNDC9",8.8067
"MTCO1P45",0
"LCNL1",0
"CDK12",2.7336
"TNS3",20.7811
"HIRIP3",6.3173
"CHKB",0.9967
"MIR4522",0
"GJA10",0.0205
"SSTR4",0.0711
"RNU6-159P",0
"LINC01416",0.0439
"PPP2R2A",5.4263
"MTATP6P19",0
"N6AMT1",1.5995
"OR10AK1P",0
"RN7SL672P",0
"LY6G6F",0.0368
"WBP1LP6",0
"VNN1",4.0412
"PKD2",10.8059
"HCP5",2.6954
"MYOG",0.0443
"RNU6-903P",0.3104
"ACKR1",0.0321
"MIR512-1",0
"DRD2",0.0413
"RNU4-42P",0
"ARF4P4",0.2603
"ACTBP8",0.6107
"CCDC134",5.3014
"MIR4662B",0.4177
"DYNC1LI1",6.1685
"NUMBL",4.4274
"SETP7",0
"NCOA2",5.6962
"RPL7P43",0.0899
"PON1",0
"NEURL1B",7.0415
"ZFP91",10.7527
"RN7SL181P",0.3664
"CPXM2",1.6711
"RNA5SP133",0
"MFSD4BP1",0
"MTO1",1.2304
"MICOS10P3",3.3333
"TEX15",0.0058
"NUGGC",0.0085
"CTTN",9.0024
"WNT3A",0
"WASF2",25.2258
"NBPF4",1.6746
"SMG1P2",0.3687
"GTF3C1",14.8389
"FOXF2",0.6652
"MIR372",0
"MIR518F",0
"RPS6P25",3.4828
"B3GALT1",1.0892
"DNHD1",0.2878
"MIR548AM",0
"VPS37B",4.0693
"NBPF8",2.5772
"GTF3AP2",0
"RPS10",206.7485
"BOLA3P2",0.1047
"GRK5",1.363
"RPS27A",162.6041
"LINC00622",3.448
"ADH7",0
"PARP11",2.1828
"MIR152",0.3104
"DNAJC9-AS1",0.0623
"CIAO2B",40.157
"RTKN2",0.3437
"DMRTB1",0.0139
"COL5A1",131.9698
"LINC00298",0
"C1orf68",0
"DEFB109B",0
"IL9R",0
"HNRNPCP9",0
"MIR1289-2",0
"OR5K2",0
"RAB11FIP4",0.1825
"ANAPC13",24.3529
"TM9SF2",61.6136
"RPL23AP58",0.2164
"LINC00457",0.0455
"GRM1",0.0651
"PCED1B",0.9563
"ZC3H13",7.495
"LINC00533",0
"RNU6-998P",0
"PPP1R1AP1",0
"MVB12A",8.6482
"GTF2IP20",2.9513
"GDI2",56.5087
"OR4T1P",0
"RN7SL198P",0
"CYBRD1",16.6747
"SERPINE2",54.7433
"RPS23P6",1.413
"RXYLT1-AS1",0.3005
"GK-IT1",0.1704
"KLHDC10",7.9806
"TPRN",2.9789
"RNU6-164P",0
"RPS7P5",0
"FASTKD3",2.4869
"DEPTOR",7.226
"HSPA9",39.3164
"BTN1A1",0.0234
"RNU6-1254P",0
"SEPTIN7-AS1",0.1587
"TM2D1",3.9439
"ID4",3.493
"LINC02608",0.5297
"CT45A10",0
"PPP1R3G",3.1923
"PRAMEF7",0
"DEFA10P",0
"RNU2-69P",2.3683
"LINC02142",0
"LINC02487",0.0926
"WBP1LP8",0
"CAPZA3",0
"FOXRED2",9.6883
"RPL34P21",0.3537
"RNVU1-7",0.6189
"LINC01147",0
"RN7SL126P",0
"TSPAN31",4.1969
"RN7SL526P",1.1667
"LINC01227",0
"ZSCAN12",1.3977
"ABHD17AP1",0.9791
"ZFP2",0.3715
"PLAAT3",2.6705
"PAGR1",3.0812
"RNA5SP239",0.2623
"PGBD5",0.2888
"BGN",2035.1975
"EIF4A1P2",1.553
"LINC01014",0
"CCDC181",0.1965
